33536,71373,1079,830,110.0,1,1,4
33537,71374,1079,842,6.0,13,13,0
33538,71375,1079,20,4.0,14,14,0
33539,71396,1080,844,116.0,2,2,2
33540,71397,1080,832,83.0,5,5,0
33541,71398,1080,1,50.0,6,6,0
33542,71399,1080,847,84.0,4,4,0
33543,71400,1080,825,15.0,10,10,0
33544,71401,1080,822,40.0,8,8,0
33545,71402,1080,839,30.0,9,9,0
33546,71403,1080,852,11.0,12,12,0
33547,71404,1080,4,10.0,13,13,0
33548,71405,1080,855,1.0,18,18,0
33549,71406,1080,854,0.0,19,19,0
33550,71407,1080,840,2.0,17,17,0
33551,71408,1080,848,3.0,16,16,0
33552,71409,1080,817,11.0,11,11,0
33553,71410,1080,846,48.0,7,7,0
33554,71411,1080,849,0.0,21,21,0
33555,71412,1080,807,0.0,20,20,0
33556,71413,1080,815,110.0,3,3,1
33557,71414,1080,830,125.0,1,1,4
33558,71415,1080,842,6.0,14,14,0
33559,71416,1080,20,5.0,15,15,0
33560,71417,1081,844,116.0,3,3,2
33561,71418,1081,832,83.0,5,5,0
33562,71419,1081,1,62.0,6,6,0
33563,71420,1081,847,99.0,4,4,0
33564,71421,1081,825,15.0,12,12,0
33565,71422,1081,822,40.0,8,8,0
33566,71423,1081,839,31.0,9,9,0
33567,71424,1081,852,11.0,15,15,0
33568,71425,1081,4,16.0,11,11,0
33569,71426,1081,855,1.0,18,18,0
33570,71427,1081,854,0.0,19,19,0
33571,71428,1081,840,2.0,17,17,0
33572,71429,1081,848,3.0,16,16,0
33573,71430,1081,817,15.0,13,13,0
33574,71431,1081,846,50.0,7,7,0
33575,71432,1081,849,0.0,21,21,0
33576,71433,1081,807,0.0,20,20,0
33577,71434,1081,815,129.0,2,2,1
33578,71435,1081,830,150.0,1,1,5
33579,71436,1081,842,16.0,10,10,0
33580,71437,1081,20,13.0,14,14,0
33581,71479,1082,20,13.0,14,14,0
33582,71477,1082,830,175.0,1,1,6
33583,71476,1082,815,129.0,2,2,1
33584,71475,1082,807,0.0,20,20,0
33585,71474,1082,849,0.0,21,21,0
33586,71471,1082,848,3.0,17,17,0
33587,71470,1082,840,3.0,18,18,0
33588,71468,1082,855,5.0,16,16,0
33589,71467,1082,4,18.0,10,10,0
33590,71466,1082,852,11.0,15,15,0
33591,71460,1082,832,102.0,5,5,0
33592,71461,1082,1,77.0,6,6,0
33593,71462,1082,847,111.0,4,4,0
33594,71463,1082,825,15.0,12,12,0
33595,71464,1082,822,46.0,8,8,0
33596,71478,1082,842,16.0,11,11,0
33597,71465,1082,839,39.0,9,9,0
33598,71472,1082,817,15.0,13,13,0
33599,71459,1082,844,126.0,3,3,2
